sampleID.x,points,individualID,uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,measuredBy,recordedBy,dataQF,api.utmZone,geoEasting,geoNorthing,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,api.elevation,adjElevationUncertainty,collectDate,nitrogenPercent,carbonPercent,CNratio,extractChlAConc,extractChlBConc,extractCarotConc,dryMass,plantStatus,ligninPercent,cellulosePercent,leafArea,leafMassPerArea,dryMassFraction,plotType,subtype,plotLatitude,plotLongitude,datum,utmZone,plotEasting,plotNorthing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,shpEasting,shpNorthing,longitude,latitude,H,DTM,ope,ect
CFC.GUAN005.PIAL3-2.20180502,GUAN_005.basePlot.vst.41,NEON.PLA.D04.GUAN.04181,25516a52-bd00-49d0-8c15-c2b197fadc8f,GUAN_005.basePlot.vst,11/23/15,vst_GUAN_2015,D04,GUAN,GUAN_005,41,NaN,41,4.3,20.9,NA,NA,NA,NEON.DOC.000987vE,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,sroberts@field-ops.org,mharris@field-ops.org,NA,19N,1988012.759,724464.2019,0.81,17.968744,-66.880447,164.25,1.24,2018-05-02T12:25:00Z,3.2,50.86,15.91,8.83,3.252,2.377,1.51,Live,20.53,16.74,21270.31,70.990973,0.289827255,distributed,basePlot,17.968744,-66.880447,WGS84,19N,724462.623,1988008.759,0.21,GeoXH 6000,164.25,0.24,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.880447, 17.968744)",724464.157,1988012.776,-66.88043251,17.96878028,6.070000172,168.1781254,13.08274996,63.24843764
CFC.GUAN006.BUBU-2.20180502,GUAN_006.basePlot.vst.41,NEON.PLA.D04.GUAN.04227,fca70efa-59b7-441d-8203-7777dc5812ba,GUAN_006.basePlot.vst,11/18/15,vst_GUAN_2015,D04,GUAN,GUAN_006,40,NaN,41,4.3,315,NA,NA,NA,NEON.DOC.000987vE,BUBU,Bucida buceras L.,species,agutting@field-ops.org,wplaza-muniz@field-ops.org,NA,19N,1987472.273,724972.156,0.76,17.963818,-66.875668,101.32,1.26,2018-05-02T14:04:00Z,1.6,40.98,25.57,18.68,6.784,4.36,2.24,Live,7.45,30.04,89328.16,25.076079,0.49122807,distributed,basePlot,17.963818,-66.875668,WGS84,19N,724975.235,1987469.247,0.16,GeoXH 6000,101.32,0.26,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-66.875668, 17.963818)",724972.1944,1987472.288,-66.875696,17.96384591,10.21000004,109.234375,2.103375029,172.3679358
CFC.GUAN006.BUSI-1.20180502,GUAN_006.basePlot.vst.41,NEON.PLA.D04.GUAN.04232,941dc149-97d0-4a61-9b69-5860cea70b00,GUAN_006.basePlot.vst,11/18/15,vst_GUAN_2015,D04,GUAN,GUAN_006,31,NaN,41,5.5,215.9,NA,NA,NA,NEON.DOC.000987vE,BUSI,Bursera simaruba (L.) Sarg.,species,agutting@field-ops.org,wplaza-muniz@field-ops.org,NA,19N,1987464.777,724971.9716,0.76,17.963818,-66.875668,101.32,1.26,2018-05-02T13:49:00Z,2.12,51.07,24.06,8.24,3.226,2.831,0.99,Live,16.96,17.6,76335.52,12.969061,0.261904762,distributed,basePlot,17.963818,-66.875668,WGS84,19N,724975.235,1987469.247,0.16,GeoXH 6000,101.32,0.26,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-66.875668, 17.963818)",724972.01,1987464.792,-66.87569855,17.96377822,10.06000042,108.691875,3.785687506,88.23156309
CFC.GUAN006.GUOF-3.20180502,GUAN_006.basePlot.vst.51,NEON.PLA.D04.GUAN.04234,410406ae-7491-4f6d-b56d-4b720b4f6704,GUAN_006.basePlot.vst,11/18/15,vst_GUAN_2015,D04,GUAN,GUAN_006,41,2,51,5,243.6,NA,NA,NA,NEON.DOC.000987vE,GUOF,Guaiacum officinale L.,species,agutting@field-ops.org,wplaza-muniz@field-ops.org,NA,19N,1987476.873,724981.3069,0.7,17.963906,-66.875567,100.61,1.11,2018-05-02T13:58:00Z,2.1,51.24,24.44,12.82,5.268,4.074,2.23,Live,14.045,9.36,68707.7,32.456333,0.517401392,distributed,basePlot,17.963906,-66.875567,WGS84,19N,724985.79,1987479.147,0.1,GeoXH 6000,100.61,0.11,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-66.875567, 17.963906)",724981.3114,1987476.924,-66.87560946,17.96388684,5.460000038,103.7181244,11.29818738,131.826437
CFC.GUAN007.BUBU-3.20180427,GUAN_007.basePlot.vst.49,NEON.PLA.D04.GUAN.02790,2f2a80a1-c5cb-4e89-91a8-59010c530609,GUAN_007.basePlot.vst,9/9/15,vst_GUAN_2015,D04,GUAN,GUAN_007,40,NaN,49,4,106,NA,NA,NA,NEON.DOC.000987vE,BUBU,Bucida buceras L.,species,emartinez@field-ops.org,jaceituno@field-ops.org,NA,19N,1988497.676,726860.1025,0.74,17.972922,-66.857803,170.97,1.16,2018-04-27T11:59:00Z,1.37,44.4,32.43,14.26,3.716,3.464,2.32,Live,6.36,25.77,20807.18,111.499973,0.495726496,distributed,basePlot,17.972922,-66.857803,WGS84,19N,726856.221,1988498.826,0.14,GeoXH 6000,170.97,0.16,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-66.857803, 17.972922)",726860.066,1988497.723,-66.85776717,17.97291208,12.64000034,181.6312494,12.89256257,342.1636868
CFC.GUAN007.BUSI-2.20180427,GUAN_007.basePlot.vst.31,NEON.PLA.D04.GUAN.02440,8a00c601-b7fa-4e47-9226-3be681bcbb54,GUAN_007.basePlot.vst,9/9/15,vst_GUAN_2015,D04,GUAN,GUAN_007,31,NaN,31,6.9,72.5,NA,NA,NA,NEON.DOC.000987vE,BUSI,Bursera simaruba (L.) Sarg.,species,emartinez@field-ops.org,jaceituno@field-ops.org,NA,19N,1988481.7,726862.8473,0.85,17.972749,-66.857805,177.88,1.25,2018-04-27T11:35:00Z,2.045,49.24,24.07,15.22,3.966,3.566,2.02,Live,19.11,17.4,26496.29,76.237088,0.3232,distributed,basePlot,17.972749,-66.857805,WGS84,19N,726856.277,1988479.602,0.25,GeoXH 6000,177.88,0.25,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-66.857805, 17.972749)",726862.8576,1988481.677,-66.85774257,17.97276685,9.899999619,182.216876,21.99987507,345.1654358
CFC.GUAN008.CODI8-3.20180424,GUAN_008.basePlot.vst.49,NEON.PLA.D04.GUAN.08856Z,f075a2da-9e7b-46b8-8db1-5ac2f7abc1bc,GUAN_008.basePlot.vst,4/24/18,vst_GUAN_2018,D04,GUAN,GUAN_008,40,NaN,49,5,64.7,NA,NA,NA,NEON.DOC.000987vG,CODI8,Coccoloba diversifolia Jacq.,species,gtavarez@battelleecology.org,amegill@battelleecology.org,NA,19N,1987750.184,729590.3433,0.7,17.965855,-66.832124,65.92,1.1,2018-04-24T16:54:00Z,1.47,46.51,31.64,10.96,2.668,2.99,3.25,Live,19.46,20.91,25166.58,129.139518,0.46230441,distributed,basePlot,17.965855,-66.832124,WGS84,19N,729585.771,1987748.056,0.1,GeoXH 6000,65.92,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.832124, 17.965855)",729590.2914,1987750.193,-66.83208159,17.96587391,5.550000191,68.86937571,6.972437516,250.9123755
CFC.GUAN008.PIAC-2.20180424,GUAN_008.basePlot.vst.51,NEON.PLA.D04.GUAN.04354,d4ef4b35-d89f-4a7d-8213-18a8156acdf8,GUAN_008.basePlot.vst,3/31/16,vst_GUAN_2016,D04,GUAN,GUAN_008,32,NaN,51,0.9,255,NA,NA,NA,NEON.DOC.000987vE,PIAC,Pictetia aculeata (Vahl) Urb.,species,lrivera@field-ops.org,adejesus@field-ops.org,NA,19N,1987747.49,729604.5598,0.7,17.96585,-66.831939,66.97,1.1,2018-04-24T16:16:00Z,2.5,47.12,18.83,12.22,3.25,3.33,0.94,Live,10.08,15.92,10177.42,92.361325,0.373015873,distributed,basePlot,17.96585,-66.831939,WGS84,19N,729605.471,1987747.696,0.1,GeoXH 6000,66.97,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.831939, 17.96585)",729604.6017,1987747.463,-66.83194684,17.96584774,4.380000114,67.77874899,8.719562545,237.4831257
CFC.GUAN009.VAFA-1.20180502,GUAN_009.basePlot.vst.41,NEON.PLA.D04.GUAN.04695,c12ed6bd-b804-4353-9a30-84c71ad8ea03,GUAN_009.basePlot.vst,5/24/16,vst_GUAN_2016,D04,GUAN,GUAN_009,41,NaN,41,9.1,49.4,NA,NA,NA,NEON.DOC.000987vE,ACFA,Acacia farnesiana (L.) Willd.,species,lrivera@field-ops.org,mresto@field-ops.org,NA,19N,1989212.889,725792.3226,0.7,17.97943,-66.867833,116.47,1.1,2018-05-02T15:54:00Z,3.48,48.67,13.98,9.78,2.579,3.004,0.23,Live,12.88,14.84,2233.491,102.977805,0.469387755,distributed,basePlot,17.97943,-66.867833,WGS84,19N,725785.382,1989206.975,0.1,GeoXH 6000,116.47,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.867833, 17.97943)",725792.2914,1989212.897,-66.86776744,17.97948285,6.289999962,121.1624999,4.786062524,146.9111859
CFC.GUAN010.AMEL-2.20180427,GUAN_010.basePlot.vst.41,NEON.PLA.D04.GUAN.08870Z,b0b78c9b-1326-4903-9983-010103434268,GUAN_010.basePlot.vst,4/27/18,vst_GUAN_2018,D04,GUAN,GUAN_010,40,1,41,1.4,283.5,NA,NA,NA,NEON.DOC.000987vG,AMEL,Amyris elemifera L.,species,amegill@battelleecology.org,amegill@battelleecology.org,NA,19N,1988429.386,725423.7449,0.7,17.972441,-66.871318,177.62,1.1,2018-04-27T15:45:00Z,2.03,46.5,22.88,7.74,2.31,2.646,1.95,Live,10.53,20.29,11404.73,170.981689,0.561959654,distributed,basePlot,17.972441,-66.871318,WGS84,19N,725425.087,1988429.073,0.1,GeoXH 6000,177.62,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.871318, 17.972441)",725423.7257,1988429.4,-66.87133099,17.97244422,4.46999979,179.4649982,5.566437542,140.663312
CFC.GUAN010.COKR-3.20180427,GUAN_010.basePlot.vst.49,NEON.PLA.D04.GUAN.08786Z,e7832ae6-d586-4994-897a-94f668e7af7e,GUAN_010.basePlot.vst,4/27/18,vst_GUAN_2018,D04,GUAN,GUAN_010,40,NaN,49,3.5,109.8,NA,NA,NA,NEON.DOC.000987vG,COKR,Coccoloba krugii Lindau,species,amegill@battelleecology.org,amegill@battelleecology.org,NA,19N,1988438.167,725418.5336,0.7,17.972535,-66.87141,179.26,1.1,2018-04-27T16:25:00Z,1.24,47.65,38.33,7.39,1.796,2.22,1.43,Live,28.44,35.87,9040.538,158.176427,0.246977547,distributed,basePlot,17.972535,-66.87141,WGS84,19N,725415.236,1988439.34,0.1,GeoXH 6000,179.26,0.1,evergreenForest,cdw|cfc|dhp|hbp|vst,"c(-66.87141, 17.972535)",725418.5291,1988438.154,-66.87137909,17.97252384,4.909999847,181.4168749,6.824250013,153.9959373
CFC.GUAN042.BUBU-2.20180425,GUAN_042.basePlot.vst.21,NEON.PLA.D04.GUAN.02995,3e15bfa6-d1c9-434c-8aa0-0695313536c1,GUAN_042.basePlot.vst,8/3/16,vst_GUAN_2016,D04,GUAN,GUAN_042,21,NaN,21,8.8,70.4,NA,2866,NA,NEON.DOC.000987vE,BUBU,Bucida buceras L.,species,wplaza-muniz@neoninc.org,adejesus@field-ops.org,NA,19N,1988231.268,726192.9513,0.81,17.970549,-66.864171,142.76,1.4,2018-04-25T11:55:00Z,1.56,41.47,26.58,14.68,3.812,3.45,2.06,Live,9.515,26.415,15514.19,132.781666,0.492822967,tower,basePlot,17.970549,-66.864171,WGS84,19N,726184.71,1988228.317,0.21,GeoXH 6000,142.76,0.4,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864171, 17.970549)",726193.0001,1988231.269,-66.86409198,17.97057481,9.760000229,152.5981245,15.18775028,198.9144382
CFC.GUAN042.BUSI-3.20180425,GUAN_042.basePlot.vst.57,NEON.PLA.D04.GUAN.02692,845979d9-f740-46e1-aac5-8d9734892eef,GUAN_042.basePlot.vst,8/3/16,vst_GUAN_2016,D04,GUAN,GUAN_042,39,NaN,57,11.1,113.5,NA,NA,NA,NEON.DOC.000987vE,BUSI,Bursera simaruba (L.) Sarg.,species,wplaza-muniz@neoninc.org,adejesus@field-ops.org,NA,19N,1988263.873,726196.1817,0.75,17.97091,-66.864154,152.37,1.23,2018-04-25T12:28:00Z,2.07,48.29,23.34,13.22,3.07,3.736,0.87,Live,20.72,19.56,14865.48,58.524851,0.271028037,tower,basePlot,17.97091,-66.864154,WGS84,19N,726186.054,1988268.251,0.15,GeoXH 6000,152.37,0.23,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864154, 17.97091)",726196.2334,1988263.825,-66.86405792,17.97086853,10.52000046,154.0056248,8.410937458,200.7925024
CFC.GUAN042.GUSA-1.20180425,GUAN_042.basePlot.vst.39,NEON.PLA.D04.GUAN.02699,2ac22391-29e8-424e-9a1d-09aa80c0c775,GUAN_042.basePlot.vst,8/3/16,vst_GUAN_2016,D04,GUAN,GUAN_042,39,NaN,39,5.4,73.5,NA,NA,NA,NEON.DOC.000987vE,GUSA,Guaiacum sanctum L.,species,wplaza-muniz@neoninc.org,adejesus@field-ops.org,NA,19N,1988249.223,726189.7218,0.72,17.970724,-66.86417,146.39,1.16,2018-04-25T11:21:00Z,2.89,48.75,16.85,13.48,3.418,3.822,1.76,Live,11,17.83,12885.91,136.583291,0.459530026,tower,basePlot,17.970724,-66.86417,WGS84,19N,726184.555,1988247.64,0.12,GeoXH 6000,146.39,0.16,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.86417, 17.970724)",726189.7326,1988249.174,-66.86412087,17.97073687,7.050000191,150.4281263,8.437312528,213.3777514
CFC.GUAN043.GUOF-1.20180425,GUAN_043.basePlot.vst.59,NEON.PLA.D04.GUAN.00065,50ca6a3d-4cd6-4ab2-82ca-2e947292789c,GUAN_043.basePlot.vst,7/6/16,vst_GUAN_2016,D04,GUAN,GUAN_043,39,NaN,59,15.9,209.9,NA,NA,NA,NEON.DOC.000987vE,GUOF,Guaiacum officinale L.,species,lrivera@field-ops.org,kricks@field-ops.org,NA,19N,1988044.111,725807.8537,0.77,17.969048,-66.867671,113.56,1.2,2018-04-25T13:35:00Z,1.99,50.19,25.21,11.9,3.23,3.364,1.99,Live,12.63,11.99,15119.4,131.61898,0.484184915,tower,basePlot,17.969048,-66.867671,WGS84,19N,725815.786,1988057.949,0.17,GeoXH 6000,113.56,0.2,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.867671, 17.969048)",725807.86,1988044.165,-66.86774723,17.96892481,9.239999771,122.5575004,13.05768758,45.18762529
CFC.GUAN043.PIAL3-3.20180425,GUAN_043.basePlot.vst.59,NEON.PLA.D04.GUAN.00138,40ade0b5-eb89-4ad3-b671-d182a47c2632,GUAN_043.basePlot.vst,7/5/16,vst_GUAN_2016,D04,GUAN,GUAN_043,41,NaN,59,5.8,154.3,NA,NA,NA,NEON.DOC.000987vE,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,lrivera@field-ops.org,adejesus@field-ops.org,NA,19N,1988052.668,725818.2948,0.77,17.969048,-66.867671,113.56,1.2,2018-04-25T14:27:00Z,3.81,50.75,13.33,17.94,5.002,5.432,2.35,Live,31.38,18.37,28952.22,81.168214,0.29375,tower,basePlot,17.969048,-66.867671,WGS84,19N,725815.786,1988057.949,0.17,GeoXH 6000,113.56,0.2,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.867671, 17.969048)",725818.3012,1988052.723,-66.86764776,17.96900102,5.559999943,115.3456244,7.668375075,82.13056278
CFC.GUAN043.SWMA2-2.20180425,GUAN_043.basePlot.vst.57,NEON.PLA.D04.GUAN.00045,1eb7c0d9-d646-4400-91e7-87f371f62957,GUAN_043.basePlot.vst,6/23/16,vst_GUAN_2016,D04,GUAN,GUAN_043,39,NaN,57,10.4,122.9,NA,NA,NA,NEON.DOC.000987vE,SWMA2,Swietenia mahagoni (L.) Jacq.,species,lrivera@field-ops.org,adejesus@field-ops.org,NA,19N,1988052.786,725804.0562,0.72,17.969055,-66.867864,116.12,1.12,2018-04-25T13:53:00Z,1.54,49.81,32.32,20.28,5.57,6.094,2.3,Live,24.92,24.56,19200.03,119.791479,0.522727273,tower,basePlot,17.969055,-66.867864,WGS84,19N,725795.36,1988058.394,0.12,Geo 7X (H-Star),116.12,0.12,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.867864, 17.969055)",725804.092,1988052.745,-66.86778187,17.9690027,11.27999973,124.4493747,11.57156235,41.07456267
CFC.GUAN048.BUBU-3.20180501,GUAN_048.basePlot.vst.21,NEON.PLA.D04.GUAN.03369,820ced09-3d9c-4049-9899-c228acaa16df,GUAN_048.basePlot.vst,11/16/16,vst_GUAN_2016,D04,GUAN,GUAN_048,21,NaN,21,5,56,NA,3360,NA,NEON.DOC.000987vE,BUBU,Bucida buceras L.,species,wplaza-muniz@neoninc.org,pruiz-castro@field-ops.org,NA,19N,1988051.53,726159.5099,0.72,17.96893,-66.864467,130.25,1.12,2018-05-01T16:08:00Z,1.66,43.5,26.2,12.34,3.534,3.363,2.87,Live,8.53,29.54,23663.76,121.282501,0.450549451,tower,basePlot,17.96893,-66.864467,WGS84,19N,726155.393,1988048.776,0.12,GeoXH 6000,130.25,0.12,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864467, 17.96893)",726159.5382,1988051.572,-66.8644273,17.9689552,13.23999977,141.5618763,7.260312557,162.4123774
CFC.GUAN048.BUSI-2.20180501,GUAN_048.basePlot.vst.23,NEON.PLA.D04.GUAN.05593,79d63602-0bef-4328-be5d-b8a45b340171,GUAN_048.basePlot.vst,11/17/16,vst_GUAN_2016,D04,GUAN,GUAN_048,21,NaN,23,14.7,359.2,NA,NA,NA,NEON.DOC.000987vE,BUSI,Bursera simaruba (L.) Sarg.,species,lrivera@field-ops.org,pruiz-castro@field-ops.org,NA,19N,1988063.653,726174.3348,0.71,17.96893,-66.864286,129.87,1.13,2018-05-01T15:20:00Z,2.44,48.91,20.01,6.06,1.988,2.292,0.9,Live,15,15.9,23057.76,39.032413,0.205479452,tower,basePlot,17.96893,-66.864286,WGS84,19N,726174.577,1988048.907,0.11,GeoXH 6000,129.87,0.13,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864286, 17.96893)",726174.3718,1988063.606,-66.864286,17.96906235,6.860000134,136.8712482,6.366437495,191.052
CFC.GUAN048.PIAL3-1.20180501,GUAN_048.basePlot.vst.23,NEON.PLA.D04.GUAN.03365,9a8c4768-d6f6-45ae-a4cf-12660c0412ff,GUAN_048.basePlot.vst,11/17/16,vst_GUAN_2016,D04,GUAN,GUAN_048,21,NaN,23,6.7,354.1,NA,NA,NA,NEON.DOC.000987vE,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,lrivera@field-ops.org,pruiz-castro@field-ops.org,NA,19N,1988055.619,726173.8514,0.71,17.96893,-66.864286,129.87,1.13,2018-05-01T15:14:00Z,3.68,53.54,14.55,7.83,2.545,2.692,1.98,Live,28.09,14.37,24535.79,80.698441,0.306027821,tower,basePlot,17.96893,-66.864286,WGS84,19N,726174.577,1988048.907,0.11,GeoXH 6000,129.87,0.13,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864286, 17.96893)",726173.8883,1988055.572,-66.86429143,17.96898983,8.140000343,135.1687489,11.05781263,188.9830008
CFC.GUAN049.BUBU-1.20180430,GUAN_049.basePlot.vst.23,NEON.PLA.D04.GUAN.01211,74558c19-64c0-40b9-a2ed-9b1716f6f30a,GUAN_049.basePlot.vst,10/20/16,vst_GUAN_2016,D04,GUAN,GUAN_049,23,NaN,23,6.4,92.5,NA,NA,NA,NEON.DOC.000987vE,BUBU,Bucida buceras L.,species,lrivera@field-ops.org,pruiz-castro@field-ops.org,NA,19N,1987897.438,726180.6607,0.79,17.967564,-66.864305,122.24,1.2,2018-04-30T14:23:00Z,1.72,44.83,26.06,9.08,1.93,2.478,1.69,Live,10.03,27.04,14465.82,116.827114,0.494152047,tower,basePlot,17.967564,-66.864305,WGS84,19N,726174.263,1987897.747,0.19,GeoXH 6000,122.24,0.2,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864305, 17.967564)",726180.6569,1987897.468,-66.86424472,17.96756108,6.639999866,126.4612494,12.39706254,159.5820618
CFC.GUAN049.BUSI-2.20180430,GUAN_049.basePlot.vst.23,NEON.PLA.D04.GUAN.08289,77ed123f-094c-450d-be0c-ab57bd701875,GUAN_049.basePlot.vst,10/20/16,vst_GUAN_2016,D04,GUAN,GUAN_049,23,NaN,23,10.9,2.6,NA,NA,NA,NEON.DOC.000987vE,BUSI,Bursera simaruba (L.) Sarg.,species,lrivera@field-ops.org,pruiz-castro@field-ops.org,NA,19N,1987908.606,726174.7613,0.79,17.967564,-66.864305,122.24,1.2,2018-04-30T13:50:00Z,1.865,49.93,26.805,15.32,3.534,4.154,0.91,Live,16.03,15.82,21534.72,42.257341,0.216152019,tower,basePlot,17.967564,-66.864305,WGS84,19N,726174.263,1987897.747,0.19,GeoXH 6000,122.24,0.2,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864305, 17.967564)",726174.7575,1987908.636,-66.86429918,17.96766257,7.510000229,129.5075006,10.1098749,199.7342482
CFC.GUAN049.PIAL3-3.20180430,GUAN_049.basePlot.vst.23,NEON.PLA.D04.GUAN.01201,3343e994-2299-4c91-8170-43fa3d4b0e29,GUAN_049.basePlot.vst,10/20/16,vst_GUAN_2016,D04,GUAN,GUAN_049,23,NaN,23,17.6,6.4,NA,NA,NA,NEON.DOC.000987vE,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,lrivera@field-ops.org,pruiz-castro@field-ops.org,NA,19N,1987915.208,726176.2287,0.79,17.967564,-66.864305,122.24,1.2,2018-04-30T14:19:00Z,2.3,43.75,18.99,12,3.162,4.12,2.6,Live,20.55,19.8,30586.07,85.006017,0.338983051,tower,basePlot,17.967564,-66.864305,WGS84,19N,726174.263,1987897.747,0.19,GeoXH 6000,122.24,0.2,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-66.864305, 17.967564)",726176.2249,1987915.237,-66.86428462,17.96772204,6.360000134,128.1168747,6.029250026,200.6516247
CFC.HARV001.ACRU-2.20180912,HARV_001.basePlot.vst.21,NEON.PLA.D01.HARV.01059,e6b363a5-f4ac-4f6e-ab8a-a2d16109ca6f,HARV_001.basePlot.vst,1/30/14,vst_HARV_2014,D01,HARV,HARV_001,40,3,21,22.8,28.8,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,llukas@neoninc.org,ramundson@field-ops.org,NA,18N,4700524.179,725546.583,0.74,42.424077,-72.258537,194.42,1.25,2018-09-12T14:25:00Z,1.6,48.37,30.2,10.94,3.126,2.89,1.378,Live,14.21,16.41,19603.85,70.292315,0.446099061,distributed,basePlot,42.424077,-72.258537,WGS84,18N,725535.562,4700504.162,0.14,GeoXH 6000,194.42,0.25,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-72.258537, 42.424077)",725546.546,4700524.142,-72.25839626,42.42425322,24.39999962,213.0281248,12.63574994,104.0631247
CFC.HARV001.BELE-1.20180912,HARV_001.basePlot.vst.21,NEON.PLA.D01.HARV.01053,8d384bc0-85cc-4bff-ad8b-faf142910828,HARV_001.basePlot.vst,1/30/14,vst_HARV_2014,D01,HARV,HARV_001,40,3,21,28,37.4,NA,NA,NA,NEON.DOC.000987vE,BELE,Betula lenta L.,species,llukas@neoninc.org,ramundson@field-ops.org,NA,18N,4700526.443,725552.6056,0.74,42.424077,-72.258537,194.42,1.25,2018-09-12T13:32:00Z,2,49.37,24.64,14,4.064,3.674,1.006,Live,25.6,16.5,18961.25,53.055574,0.418295218,distributed,basePlot,42.424077,-72.258537,WGS84,18N,725535.562,4700504.162,0.14,GeoXH 6000,194.42,0.25,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-72.258537, 42.424077)",725552.5685,4700526.406,-72.25832225,42.42427183,24.77000046,213.9231253,9.684312463,109.3263121
CFC.HARV001.QURU-3.20180912,HARV_001.basePlot.vst.49,NEON.PLA.D01.HARV.01054,1441e9ba-0c3e-4c9a-be2c-ce2921eab9cc,HARV_001.basePlot.vst,1/30/14,vst_HARV_2014,D01,HARV,HARV_001,40,3,49,2.2,123.6,NA,NA,NA,NEON.DOC.000987vE,QURU,Quercus rubra L.,species,llukas@neoninc.org,ramundson@field-ops.org,NA,18N,4700533.194,725546.9975,0.72,42.424346,-72.258409,191.95,1.14,2018-09-12T15:04:00Z,1.91,49.21,25.76,6.26,1.544,1.798,1.435,Live,20.88,15.87,15740.42,91.166564,0.452967172,distributed,basePlot,42.424346,-72.258409,WGS84,18N,725545.193,4700534.42,0.12,GeoXH 6000,191.95,0.14,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-72.258409, 42.424346)",725547.0254,4700533.203,-72.25838689,42.42433459,22.5,213.7300005,10.37293744,97.68756199
CFC.HARV002.BELE-1.20180913,HARV_002.basePlot.vst.33,NEON.PLA.D01.HARV.03223,b7498724-d3c0-4e09-bf44-4e9ae2127a54,HARV_002.basePlot.vst,8/7/14,vst_HARV_2014,D01,HARV,HARV_002,32,NaN,33,2.9,359,NA,NA,NA,NEON.DOC.000987vE,BELE,Betula lenta L.,species,llukas@neoninc.org,ramundson@field-ops.org,NA,18N,4706547.438,725266.0994,0.74,42.478492,-72.259439,187.7,1.15,2018-09-13T13:17:00Z,2.07,52.28,25.31,10.66,2.822,2.946,1.306,Live,24.08,14.01,20826,62.710074,0.419935691,distributed,basePlot,42.478492,-72.259439,WGS84,18N,725266.121,4706544.574,0.14,GeoXH 6000,187.7,0.15,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-72.259439, 42.478492)",725266.0704,4706547.474,-72.25943881,42.47851843,24.81999969,208.5687485,13.52162498,122.1975007
CFC.HARV002.BELE-3.20180913,HARV_002.basePlot.vst.41,NEON.PLA.D01.HARV.03230,665b38d0-edc3-4ad3-8939-9c5107c6376b,HARV_002.basePlot.vst,8/7/14,vst_HARV_2014,D01,HARV,HARV_002,41,NaN,41,4.5,79,NA,NA,NA,NEON.DOC.000987vE,BELE,Betula lenta L.,species,llukas@neoninc.org,ramundson@field-ops.org,NA,18N,4706554.594,725259.3257,0.8,42.478578,-72.259572,192.59,1.26,2018-09-13T15:14:00Z,2.17,51.97,23.93,14.38,4.138,3.954,1.119,Live,27.66,16.72,19069,58.68163,0.44351962,distributed,basePlot,42.478578,-72.259572,WGS84,18N,725254.933,4706553.721,0.2,GeoXH 6000,192.59,0.26,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-72.259572, 42.478578)",725259.3503,4706554.58,-72.25951769,42.4785843,23.32999992,206.4699993,15.05962509,127.9946871
