individualID,sampleID,plotID,dataEntryLatitude,dataEntryLongitude,dataEntryAltitude,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,taxonID,plantStatus,lmaSampleID,lmaSampleCode,lmaSampleCondition,dryMass,lmaFreshMass,leafArea,dryMassFraction,percentGreen,subsample1Height,chlA_perc,chlB_perc,carot_perc,extractChlAConc,extractChlBConc,extractCarotConc,solventVolume,freshMass,chlA_perc_dw,chlB_perc_dw,carot_perc_dw
NA,CFC.SJER006.CLIP-1.20190327,SJER_006.basePlot.cfc,NA,NA,NA,NA,CFC.SJER006.CLIP-1.20190327.CHL,B00000043435,NA,NA,CFC.SJER006.CLIP-1.20190327.LMA,NA,OK,0.226,0.77,4681.137,0.293506493506,100,NA,977.328947368421,309.8782894736842,342.1672880263158,7.4277,2.355075,2.600471389,7,0.0532,0.33298375640484495,0.10557800128103455,0.11657912025694964
NEON.PLA.D17.SJER.04408,CFC.SJER007.RHIL-2.20190326,SJER_007.basePlot.cfc,NA,NA,NA,NA,CFC.SJER007.RHIL-2.20190326.CHL,B00000043416,RHIL,OK,CFC.SJER007.RHIL-2.20190326.LMA,NA,OK,3.155,6.28,19768.866,0.502388535032,100,0.9,1218.0597156398105,341.6082938388626,443.4951887322275,14.68632,4.11882,5.347284847,7,0.0844,0.24245372469780296,0.06799683313177193,0.08827733075237851
NA,CFC.SJER007.CLIP-1.20190326,SJER_007.basePlot.cfc,NA,NA,NA,NA,CFC.SJER007.CLIP-1.20190326.CHL,B00000043417,NA,NA,CFC.SJER007.CLIP-1.20190326.LMA,NA,OK,0.823,3.18,15530.116,0.258805031447,100,NA,1288.9213483146066,417.23595505617976,287.2759947191011,11.4714,3.7134,2.556756353,7,0.0623,0.4980279328837397,0.1612163228525271,0.11100093113063438
NEON.PLA.D17.SJER.04422,CFC.SJER005.CECU-2.20190326,SJER_005.basePlot.cfc,36.8072311,-119.8778666,60.2000007629395,NA,CFC.SJER005.CECU-2.20190326.CHL,B00000043418,CECU,OK,CFC.SJER005.CECU-2.20190326.LMA,NA,OK,1.0345,2.334,6293.835,0.44323050557,100,0.8,797.0312796208532,218.70189573459717,224.25816254344397,7.20744,1.97769,2.027934527,7,0.0633,0.17982320025465326,0.0493426993372994,0.05059628336164389
NA,CFC.SJER005.CLIP-1.20190326,SJER_005.basePlot.cfc,36.807067,-119.877841,74.1,NA,CFC.SJER005.CLIP-1.20190326.CHL,B00000043419,NA,NA,CFC.SJER005.CLIP-1.20190326.LMA,NA,OK,0.3514,1.7365,7109.859,0.20236107112,100,NA,1616.2718038528897,465.1334500875657,553.7576768126094,13.18416,3.79416,4.517080478,7,0.0571,0.7987068831506833,0.22985322597533683,0.2736483226481003
NEON.PLA.D17.SJER.04438A,CFC.SJER004.QUWI2-2.20190326,SJER_004.basePlot.cfc,36.8072535,-119.8778518,72.5,NA,CFC.SJER004.QUWI2-2.20190326.CHL,B00000043406,QUWI2,OK,CFC.SJER004.QUWI2-2.20190326.LMA,NA,OK,1.781,5.04,20419.6,0.353373015873,100,1.9,775.9327433628317,246.81769911504423,233.24008185840708,8.76804,2.78904,2.635612925,7,0.0791,0.2195789459039218,0.06984622142278937,0.06600393108177566
NA,CFC.SJER004.CLIP-1.20190326,SJER_004.basePlot.cfc,36.8072961,-119.8778011,62.6,NA,CFC.SJER004.CLIP-1.20190326.CHL,B00000043407,NA,NA,CFC.SJER004.CLIP-1.20190326.LMA,NA,OK,0.642,4.47,16393.23,0.143624161074,100,NA,1393.7360294117648,503.45569852941185,397.78007783088236,10.83132,3.91257,3.091319462,7,0.0544,0.9704049924397227,0.3505369115924824,0.27695902615294143
NA,CFC.SJER045.CLIP-3.20190321,SJER_045.basePlot.cfc,36.8071365,-119.8777147,58,NA,CFC.SJER045.CLIP-3.20190321.CHL,B00000043408,NA,NA,CFC.SJER045.CLIP-3.20190321.LMA,NA,OK,0.6692,2.103,11653.823,0.318212077984,100,NA,2553.388012618296,700.8643533123029,723.1433809148265,16.18848,4.44348,4.584729035,5,0.0317,0.8024170637378143,0.22025070756350834,0.22725202182652124
NEON.PLA.D17.SJER.00207D,CFC.SJER045.QUWI2-2.20190321,SJER_045.basePlot.cfc,36.8071798,-119.8777049,69.7,NA,CFC.SJER045.QUWI2-2.20190321.CHL,B00000043409,QUWI2,OK,CFC.SJER045.QUWI2-2.20190321.LMA,NA,OK,2.1336,4.083,15914.87,0.522556943424,100,2.2,1073.150916784203,303.4047954866008,315.7938734837799,15.21728,4.30228,4.477957126,5,0.0709,0.20536535401338143,0.05806157573920507,0.060432432763130726
NEON.PLA.D17.SJER.00113,CFC.SJER045.RHIL-1.20190321,SJER_045.basePlot.cfc,36.8071983,-119.8778245,62.8,NA,CFC.SJER045.RHIL-1.20190321.CHL,B00000043410,RHIL,Physically damaged,CFC.SJER045.RHIL-1.20190321.LMA,NA,OK,2.7014,4.672,17567.579,0.578210616438,100,1.3,857.9403314917126,173.6585635359116,292.18664911602207,15.52872,3.14322,5.288578349,5,0.0905,0.14837851590774231,0.030033790213973455,0.05053290977533487
NA,CFC.SJER046.CLIP-3.20190321,SJER_046.basePlot.cfc,36.8072912,-119.8776888,51.6,NA,CFC.SJER046.CLIP-3.20190321.CHL,B00000043411,NA,NA,CFC.SJER046.CLIP-3.20190321.LMA,NA,OK,0.3205,0.943,7044.506,0.339872746554,100,NA,1979.032679738562,499.9477124183006,581.9610421568626,18.16752,4.58952,5.342402367,5,0.0459,0.5822863703560084,0.1470985000966729,0.17122909914296378
NEON.PLA.D17.SJER.00143,CFC.SJER046.ARVIM-2.20190321,SJER_046.basePlot.cfc,36.8071032,-119.8777125,60.5,NA,CFC.SJER046.ARVIM-2.20190321.CHL,B00000043412,ARVIM,OK,CFC.SJER046.ARVIM-2.20190321.LMA,NA,OK,5.5531,8.746,18918.446,0.63493025383,100,1.1,916.3391405342625,231.96051103368177,234.661268757259,15.77936,3.99436,4.040867048,5,0.0861,0.14432122819896506,0.036533227017370676,0.03695858991467882
NEON.PLA.D17.SJER.00145,CFC.SJER046.CELE2-1.20190321,SJER_046.basePlot.cfc,36.8071998,-119.8777377,57.7,NA,CFC.SJER046.CELE2-1.20190321.CHL,B00000043413,CELE2,OK,CFC.SJER046.CELE2-1.20190321.LMA,NA,OK,4.202,6.847,23269.046,0.613699430407,100,1.2,1679.924080664294,441.72716488730725,451.98975948991693,28.32352,7.44752,7.620547345,5,0.0843,0.27373727225886185,0.0719777700615361,0.07365002101927345
NA,CFC.SJER047.CLIP-3.20190320,SJER_047.basePlot.cfc,36.8072387,-119.8777844,56.7,NA,CFC.SJER047.CLIP-3.20190320.CHL,B00000043402,NA,NA,CFC.SJER047.CLIP-3.20190320.LMA,NA,OK,0.162,0.674,4415.297,0.240356083086,100,NA,1871.4992125984252,531.4795275590551,469.16312267716535,23.76804,6.74979,5.958371658,5,0.0635,0.7786360921553203,0.22112172936721156,0.1951950275830122
NEON.PLA.D17.SJER.00291,CFC.SJER047.QUWI2-4.20190320,SJER_047.basePlot.cfc,36.8071946,-119.8777394,71.5,NA,CFC.SJER047.QUWI2-4.20190320.CHL,B00000043403,QUWI2,OK,CFC.SJER047.QUWI2-4.20190320.LMA,NA,OK,0.921,2.359,9870.228,0.390419669351,100,1.2,894.1735419630156,218.1778093883357,305.5857291607397,12.57208,3.06758,4.296535352,5,0.0703,0.22902881492866706,0.05588289384882061,0.07827108958642352
NEON.PLA.D17.SJER.00155,CFC.SJER047.PISA2-1.20190320,SJER_047.basePlot.cfc,36.8071787,-119.8776823,36.8,NA,CFC.SJER047.PISA2-1.20190320.CHL,B00000043399,PISA2,OK,CFC.SJER047.PISA2-1.20190320.LMA,NA,OK,1.698,3.394,7800.627,0.500294637596,100,2.1,1120.3807106598986,304.4860406091371,293.87280126903556,17.6572,4.7987,4.631435348,5,0.0788,0.22394417738385455,0.060861344041631904,0.05873994626069628
NEON.PLA.D20.PUUM.00664,CFC.PUUM034.MEPO5-4.20190116,PUUM_034.basePlot.cfc,19.6983203,-155.0953403,128,A00000066447,CFC.PUUM034.MEPO5-4.20190116.CHL,B00000048408,MEPO5,OK,CFC.PUUM034.MEPO5-4.20190116.LMA,NA,OK,4.91,10,23544.8,0.491,96,4.9,728.2293906810036,262.4587813620072,217.58960573476705,6.09528,2.19678,1.821225,10,0.0837,0.14831555818350378,0.053453926957638946,0.04431560198264095
NEON.PLA.D20.PUUM.08304,CFC.PUUM034.MYSA2-3.20190116,PUUM_034.basePlot.cfc,19.6983253,-155.0953402,128,A00000066436,CFC.PUUM034.MYSA2-3.20190116.CHL,B00000048415,MYSA2,OK,CFC.PUUM034.MYSA2-3.20190116.LMA,NA,OK,2.19,7.67,16075.24,0.285528031291,99,2.2,816.1765704584041,302.0848896434635,182.38658743633277,4.80728,1.77928,1.074257,10,0.0589,0.28584814134293735,0.10579868052800369,0.0638769463760463
NEON.PLA.D20.PUUM.00962,CFC.PUUM034.MEPO5-2.20190116,PUUM_034.basePlot.cfc,19.6983143,-155.0953405,128,A00000066449,CFC.PUUM034.MEPO5-2.20190116.CHL,B00000048426,MEPO5,OK,CFC.PUUM034.MEPO5-2.20190116.LMA,NA,OK,5.47,10.38,20881.45,0.52697495183,100,4.1,1016.7567567567569,391.5110565110565,284.06314496314496,8.2764,3.1869,2.312274,10,0.0814,0.19294214141031102,0.07429405423378764,0.053904487106397156
NEON.PLA.D20.PUUM.08226,CFC.PUUM004.CIME8-2.20190116,PUUM_004.basePlot.cfc,19.6983204,-155.0953434,128,A00000066428,CFC.PUUM004.CIME8-2.20190116.CHL,B00000048411,CIME8,OK,CFC.PUUM004.CIME8-2.20190116.LMA,NA,other,18.2,45.26,165987.9,0.402121078215,90,3.3,1188.2276422764228,482.3333333333333,280.8670731707317,5.84608,2.37308,1.381866,10,0.0492,0.2954900169747181,0.11994728937721755,0.06984639413021816
NEON.PLA.D20.PUUM.08227,CFC.PUUM004.MEPO5-1.20190116,PUUM_004.basePlot.cfc,19.6983079,-155.0953489,128,A00000066451,CFC.PUUM004.MEPO5-1.20190116.CHL,B00000048405,MEPO5,OK,CFC.PUUM004.MEPO5-1.20190116.LMA,NA,OK,3.22,8.24,18252.71,0.390776699029,65,4.1,2301.4654654654655,823.9129129129128,578.2295473754294,15.32776,5.48726,3.85100878552036,10,0.0666,0.5889464420944585,0.2108398261616334,0.1479693003222074
NEON.PLA.D20.PUUM.08228,CFC.PUUM015.MEPO5-4.20190116,PUUM_015.basePlot.cfc,19.6983293,-155.0953412,128,A00000066442,CFC.PUUM015.MEPO5-4.20190116.CHL,B00000048404,MEPO5,OK,CFC.PUUM015.MEPO5-4.20190116.LMA,NA,OK,4.52,10.28,21034.45,0.439688715953,97,4.1,706.5020576131687,236.33744855967075,205.30781893004112,5.1504,1.7229,1.496694,10,0.0729,0.16068232637762062,0.05375108343352022,0.046693902181466775
NEON.PLA.D20.PUUM.08239,CFC.PUUM015.CHTR2-3.20190116,PUUM_015.basePlot.cfc,19.698326,-155.0953398,128,A00000066441,CFC.PUUM015.CHTR2-3.20190116.CHL,B00000048401,CHTR2,OK,CFC.PUUM015.CHTR2-3.20190116.LMA,NA,OK,2.86,8.44,21626.49,0.338862559242,99,3.4,699.5698234349919,252.3788121990369,193.099518459069,4.35832,1.57232,1.20301,10,0.0623,0.20644647936315427,0.07447822290063023,0.0569846131396199
NEON.PLA.D20.PUUM.08330,CFC.PUUM015.MYSA2-2.20190116,PUUM_015.basePlot.cfc,19.698308,-155.0953488,128,A00000066444,CFC.PUUM015.MYSA2-2.20190116.CHL,B00000048403,MYSA2,Disease damaged,CFC.PUUM015.MYSA2-2.20190116.LMA,NA,OK,1.54,4.97,9978.405,0.30985915493,99,4.4,770.3131782945735,241.04961240310075,189.21224806201548,4.96852,1.55477,1.220419,10,0.0645,0.24860107117654612,0.0777932840027128,0.06106395278356719
NEON.PLA.D20.PUUM.08331,CFC.PUUM015.CIGL-1.20190116,PUUM_015.basePlot.cfc,19.6983285,-155.0953418,128,A00000066443,CFC.PUUM015.CIGL-1.20190116.CHL,B00000048400,CIGL,OK,CFC.PUUM015.CIGL-1.20190116.LMA,NA,other,23.84,50.64,188712.3,0.470774091627,65,3.7,798.7295918367347,296.8482142857143,180.94961734693877,6.26204,2.32729,1.418645,10,0.0784,0.1696630307492745,0.06305534216205566,0.0384366133492128
NEON.PLA.D20.PUUM.08332,CFC.PUUM013.MEPO5-3.20190115,PUUM_013.basePlot.cfc,19.6983193,-155.0953416,128,A00000066435,CFC.PUUM013.MEPO5-3.20190115.CHL,B00000048416,MEPO5,OK,CFC.PUUM013.MEPO5-3.20190115.LMA,NA,OK,6.1,11.06,18247.07,0.551537070524,97,2.9,477.6248561565016,167.26812428078247,156.5584579976985,4.15056,1.45356,1.360493,10,0.0869,0.08659886736221077,0.030327630402407164,0.028385845007472786
NEON.PLA.D20.PUUM.08333,CFC.PUUM013.MEPO5-2.20190115,PUUM_013.basePlot.cfc,19.6983166,-155.0953497,128,A00000066429,CFC.PUUM013.MEPO5-2.20190115.CHL,B00000048422,MEPO5,OK,CFC.PUUM013.MEPO5-2.20190115.LMA,NA,OK,5.89,10.43,17440.35,0.564717162033,99,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEON.PLA.D20.PUUM.01295,CFC.PUUM032.MEPO5-3.20190115,PUUM_032.basePlot.cfc,19.6983325,-155.0953272,128,A00000066424,CFC.PUUM032.MEPO5-3.20190115.CHL,B00000048409,MEPO5,OK,CFC.PUUM032.MEPO5-3.20190115.LMA,NA,OK,5.23,10.79,19886.43,0.484708063021,98,1.3,902.255125284738,320.7915717539863,219.78291571753985,7.9218,2.81655,1.929694,10,0.0878,0.18614403062769927,0.06618242943074129,0.045343358711162546
NEON.PLA.D20.PUUM.01236A,CFC.PUUM032.MEPO5-2.20190115,PUUM_032.basePlot.cfc,19.6983246,-155.0953406,128,A00000066445,CFC.PUUM032.MEPO5-2.20190115.CHL,B00000048407,MEPO5,OK,CFC.PUUM032.MEPO5-2.20190115.LMA,NA,OK,5.6,9.8,16253.31,0.571428571429,93,2.4,543.3372502937721,195.54054054054055,172.17144535840188,4.6238,1.66405,1.465179,10,0.0851,0.0950840188013388,0.03421959459456893,0.03013000293769773
NEON.PLA.D20.PUUM.08334,CFC.PUUM013.MEPO5-1.20190115,PUUM_013.basePlot.cfc,19.6983111,-155.0953514,128,A00000066425,CFC.PUUM013.MEPO5-1.20190115.CHL,B00000048423,MEPO5,OK,CFC.PUUM013.MEPO5-1.20190115.LMA,NA,OK,5.47,10.34,17206.24,0.529013539652,98,3.9,549.8823529411766,191.31237322515213,147.39026369168357,5.42184,1.88634,1.453268,10,0.0986,0.10394485428537513,0.036163984262293704,0.027861340522331628
NEON.PLA.D20.PUUM.01239,CFC.PUUM032.MEPO5-1.20190115,PUUM_032.basePlot.cfc,19.6983144,-155.0953403,128,A00000066446,CFC.PUUM032.MEPO5-1.20190115.CHL,B00000048406,MEPO5,OK,CFC.PUUM032.MEPO5-1.20190115.LMA,NA,OK,4.87,10.12,19319.58,0.481225296443,90,2.2,622.1179856115108,197.4776978417266,173.11625899280574,4.32372,1.37247,1.203158,10,0.0695,0.12927790583951548,0.041036433309178166,0.03597405628349194
NEON.PLA.D20.PUUM.08302Z,CFC.PUUM031.ACKO-6.20190115,PUUM_031.basePlot.cfc,19.6983033,-155.0953568,128,A00000066432,CFC.PUUM031.ACKO-6.20190115.CHL,B00000048419,ACKO,OK,CFC.PUUM031.ACKO-6.20190115.LMA,NA,OK,2.51,8.08,18725.62,0.310643564356,99,6.9,1264.4680272108844,391.0666666666667,296.8327891156463,9.29384,2.87434,2.181721,10,0.0735,0.4070478748955488,0.1258891899072151,0.09555414087879624
NEON.PLA.D20.PUUM.08301,CFC.PUUM031.MYLE2-5.20190115,PUUM_031.basePlot.cfc,19.6983295,-155.0953412,128,A00000066434,CFC.PUUM031.MYLE2-5.20190115.CHL,B00000048417,MYLE2,OK,CFC.PUUM031.MYLE2-5.20190115.LMA,NA,OK,3.93,11.79,24252.5,0.333333333333,100,8.2,765.4233128834355,250.361963190184,166.93006134969323,6.2382,2.04045,1.36048,10,0.0815,0.22962699386526028,0.07510858895713031,0.05007901840495804
NEON.PLA.D20.PUUM.08335,CFC.PUUM002.MEPO5-3.20190115,PUUM_002.basePlot.cfc,19.6983297,-155.0953324,128,NA,CFC.PUUM002.MEPO5-3.20190115.CHL,B00000048412,MEPO5,OK,CFC.PUUM002.MEPO5-3.20190115.LMA,NA,OK,4.41,8.03,14223.08,0.549190535492,90,1.6,637.2059219380887,238.0471063257066,156.90403768506053,4.73444,1.76869,1.165797,10,0.0743,0.11602638442544151,0.043345085346827544,0.02857005493448569
NEON.PLA.D20.PUUM.08336,CFC.PUUM002.MEPO5-2.20190115,PUUM_002.basePlot.cfc,19.6983264,-155.0953397,128,A00000066452,CFC.PUUM002.MEPO5-2.20190115.CHL,B00000048399,MEPO5,OK,CFC.PUUM002.MEPO5-2.20190115.LMA,NA,OK,6.58,12.02,21321.07,0.547420965058,95,4.7,696.5379310344829,232.5724137931034,236.3072413793103,4.03992,1.34892,1.370582,10,0.058,0.12723990776653646,0.04248511267164604,0.04316737144955222
NEON.PLA.D20.PUUM.00339,CFC.PUUM031.ILAN-4.20190115,PUUM_031.basePlot.cfc,19.6983142,-155.0953406,128,A00000066433,CFC.PUUM031.ILAN-4.20190115.CHL,B00000048418,ILAN,OK,CFC.PUUM031.ILAN-4.20190115.LMA,NA,OK,4.57,13.1,22163.23,0.348854961832,96,3.4,578.5233160621761,194.22927461139892,167.24365284974093,4.4662,1.49945,1.291121,10,0.0772,0.16583491116883667,0.0556762253262532,0.04794074075124704
NEON.PLA.D20.PUUM.00348,CFC.PUUM031.MEPO5-3.20190115,PUUM_031.basePlot.cfc,19.6983135,-155.0953397,128,A00000066431,CFC.PUUM031.MEPO5-3.20190115.CHL,B00000048420,MEPO5,OK,CFC.PUUM031.MEPO5-3.20190115.LMA,NA,OK,3.43,7.95,21673.33,0.431446540881,96,2.2,1253.3476856835307,510.1291711517761,279.38619154542624,11.6436,4.7391,2.59549771945701,10,0.0929,0.29049895338695614,0.11823693617061079,0.06475569162634347
NEON.PLA.D20.PUUM.08337,CFC.PUUM002.MEPO5-1.20190115,PUUM_002.basePlot.cfc,19.698315,-155.0953399,128,A00000066454,CFC.PUUM002.MEPO5-1.20190115.CHL,B00000048398,MEPO5,OK,CFC.PUUM002.MEPO5-1.20190115.LMA,NA,OK,5.39,9.85,18311.2,0.547208121827,85,3.8,892.5275459098498,283.5125208681135,284.8173622704507,5.34624,1.69824,1.706056,10,0.0599,0.1631056832508094,0.051810729694861155,0.05204918401421239
NEON.PLA.D20.PUUM.00361,CFC.PUUM031.CHTR2-2.20190115,PUUM_031.basePlot.cfc,19.6983142,-155.0953407,128,A00000066430,CFC.PUUM031.CHTR2-2.20190115.CHL,B00000048421,CHTR2,OK,CFC.PUUM031.CHTR2-2.20190115.LMA,NA,OK,3.12,9.25,23012.72,0.337297297297,97,5.5,881.3648068669528,331.47210300429185,207.9679184549356,8.21432,3.08932,1.938261,10,0.0932,0.26130206613866985,0.09827297925616675,0.06165715531121315
NEON.PLA.D20.PUUM.00347,CFC.PUUM031.MYSA-1.20190115,PUUM_031.basePlot.cfc,19.6983081,-155.0953619,128,A00000066426,CFC.PUUM031.MYSA-1.20190115.CHL,B00000048424,MYSA,OK,CFC.PUUM031.MYSA-1.20190115.LMA,NA,OK,1.79,8.11,22599.31,0.220715166461,95,4.6,1131.246666666667,359.28833333333336,342.13500000000005,6.78748,2.15573,2.05281,10,0.06,0.5125368975795129,0.16278370856622534,0.15501200279340785
NA,CFC.DSNY043.CLIP-1.20181002,DSNY_043.basePlot.cfc,29.6957681934,-82.3340691906,66.3672142029,A00000036318,CFC.DSNY043.CLIP-1.20181002.CHL,B00000023295,NA,NA,CFC.DSNY043.CLIP-1.20181002.LMA,NA,OK,0.3816,0.6278,5575,0.60783689073,100,NA,1643.5530085959888,457.5358166189112,435.98853868194846,14.34,3.992,3.804,20,0.1745,0.2703937575460605,0.07527279498771781,0.07172788380092147
NA,CFC.DSNY044.CLIP-1.20181002,DSNY_044.basePlot.cfc,NA,NA,NA,A00000036317,CFC.DSNY044.CLIP-1.20181002.CHL,B00000023294,NA,NA,CFC.DSNY044.CLIP-1.20181002.LMA,NA,OK,0.7281,1.4548,4829,0.500481165796,80,NA,1295.677233429395,425.36023054755043,344.89913544668593,11.24,3.69,2.992,20,0.1735,0.258886312208904,0.08499025729989819,0.06891350944208548
NA,CFC.DSNY041.CLIP-1.20181002,DSNY_041.basePlot.cfc,29.6958989915,-82.3338449605,53.2670288086,A00000036323,CFC.DSNY041.CLIP-1.20181002.CHL,B00000023298,NA,NA,CFC.DSNY041.CLIP-1.20181002.LMA,NA,OK,0.3982,0.9738,6456,0.408913534607,100,NA,1491.9614147909967,333.11897106109325,428.55305466237945,11.6,2.59,3.332,20,0.1555,0.36485987587202173,0.08146440331970141,0.10480285400048074
NEON.PLA.D03.DSNY.02146,CFC.DSNY001.QUCH-3.20180927,DSNY_001.basePlot.cfc,28.1289413371,-81.4301503035,20.5460357666,A00000036281,CFC.DSNY001.QUCH-3.20180927.CHL,B00000023271,QUCH,"Live, other damage",CFC.DSNY001.QUCH-3.20180927.LMA,NA,OK,4.4428,8.532,29372,0.520721987811,100,0.3,1174.2141715503462,349.4938732019179,352.69046350559404,11.02,3.28,3.31,20,0.1877,0.22549732852389867,0.06711717219223118,0.06773104876716013
NEON.PLA.D03.DSNY.00822Z,CFC.DSNY001.SERE2-2.20180927,DSNY_001.basePlot.cfc,28.1288963284,-81.4301713246,21.3045845032,A00000036280,CFC.DSNY001.SERE2-2.20180927.CHL,B00000023273,SERE2,Live,CFC.DSNY001.SERE2-2.20180927.LMA,NA,OK,11.4125,24.982,51614,0.45682891682,100,0.1,445.99677592692103,119.29070392262227,190.22031166039764,4.15,1.11,1.77,20,0.1861,0.09762884079920295,0.02611277428605188,0.04163928872640704
NEON.PLA.D03.DSNY.00552Z,CFC.DSNY001.QUMI2-1.20180927,DSNY_001.basePlot.cfc,28.1290551229,-81.4300110285,21.1065349579,A00000036279,CFC.DSNY001.QUMI2-1.20180927.CHL,B00000023275,QUMI2,Live,CFC.DSNY001.QUMI2-1.20180927.LMA,NA,OK,3.6697,6.482,18541,0.566136994755,95,0.1,1119.0847633905355,333.8533541341654,329.6931877275091,10.76,3.21,3.17,20,0.1923,0.19767031191360807,0.058970418331104286,0.058235584457819484
NA,CFC.DSNY002.CLIP-4.20180926,DSNY_002.basePlot.cfc,NA,NA,NA,A00000036286,CFC.DSNY002.CLIP-4.20180926.CHL,B00000023267,NA,NA,CFC.DSNY002.CLIP-4.20180926.LMA,NA,OK,1.2514,2.808,11854,0.445655270655,97,NA,775.8186397984887,212.59445843828712,239.79848866498736,7.7,2.11,2.38,20,0.1985,0.1740849241294134,0.04770379089780029,0.05380806745818231
NEON.PLA.D03.DSNY.02365Z,CFC.DSNY002.SERE2-3.20180926,DSNY_002.basePlot.cfc,NA,NA,NA,A00000036283,CFC.DSNY002.SERE2-3.20180926.CHL,B00000023354,SERE2,Live,CFC.DSNY002.SERE2-3.20180926.LMA,NA,OK,14.7837,33.117,74138,0.446408189148,100,0.1,953.5002554931016,239.14154317833416,363.82217680122636,9.33,2.34,3.56,20,0.1957,0.21359380913529405,0.05357015148730848,0.08149988858752914
NEON.PLA.D03.DSNY.00245,CFC.DSNY002.LYLU3-2.20180926,DSNY_002.basePlot.cfc,NA,NA,NA,A00000036285,CFC.DSNY002.LYLU3-2.20180926.CHL,B00000023355,LYLU3,Live,CFC.DSNY002.LYLU3-2.20180926.LMA,NA,OK,3.0479,6.388,19116,0.47712899186,100,0.5,406.0759493670885,116.45569620253164,177.2151898734177,4.01,1.15,1.75,20,0.1975,0.08510821104877232,0.02440759169727885,0.03714198736542433
NEON.PLA.D03.DSNY.00233,CFC.DSNY002.ILGL-1.20180926,DSNY_002.basePlot.cfc,NA,NA,NA,A00000036282,CFC.DSNY002.ILGL-1.20180926.CHL,B00000023270,ILGL,Live,CFC.DSNY002.ILGL-1.20180926.LMA,NA,OK,2.8837,6.07,17398,0.475074135091,95,0.7,608.1504702194358,218.39080459770116,352.1421107628005,5.82,2.09,3.37,20,0.1914,0.12801169865897777,0.045969836803653526,0.07412361245373798
NA,CFC.DSNY007.CLIP-4.20180926,DSNY_007.basePlot.cfc,NA,NA,NA,A00000036300,CFC.DSNY007.CLIP-4.20180926.CHL,B00000023280,NA,NA,CFC.DSNY007.CLIP-4.20180926.LMA,NA,OK,0.8988,2.371,9976,0.379080556727,90,NA,1296.523517382413,388.5480572597137,347.6482617586912,12.68,3.8,3.4,20,0.1956,0.3420179416682988,0.10249749040532613,0.09170828088897602
NEON.PLA.D03.DSNY.02779,CFC.DSNY007.ILGL-3.20180926,DSNY_007.basePlot.cfc,NA,NA,NA,A00000036301,CFC.DSNY007.ILGL-3.20180926.CHL,B00000023282,ILGL,Live,CFC.DSNY007.ILGL-3.20180926.LMA,NA,OK,2.6971,5.576,17109,0.483697991392,100,0.9,709.8393574297189,229.91967871485943,350.4016064257029,7.07,2.29,3.49,20,0.1992,0.14675259564070606,0.0475337261693376,0.07244222896549705
NEON.PLA.D03.DSNY.02366Z,CFC.DSNY007.SERE2-2.20180926,DSNY_007.basePlot.cfc,NA,NA,NA,A00000036302,CFC.DSNY007.SERE2-2.20180926.CHL,B00000023281,SERE2,Live,CFC.DSNY007.SERE2-2.20180926.LMA,NA,OK,19.4734,43.541,79903,0.447242828598,100,0.1,942.0142421159715,220.7527975584944,325.53407934893187,9.26,2.17,3.2,20,0.1966,0.21062702001705927,0.049358599723220146,0.07278687516788225
NEON.PLA.D03.DSNY.00629,CFC.DSNY007.QUGE2-1.20180926,DSNY_007.basePlot.cfc,NA,NA,NA,A00000036303,CFC.DSNY007.QUGE2-1.20180926.CHL,B00000023284,QUGE2,"Live, other damage",CFC.DSNY007.QUGE2-1.20180926.LMA,NA,OK,3.8181,7.253,23015,0.526416655177,100,11.4,1526.4227642276421,411.5853658536585,408.5365853658536,15.02,4.05,4.02,20,0.1968,0.28996475495525587,0.07818623552388723,0.0776070782237103
NA,CFC.DSNY008.CLIP-4.20180925,DSNY_008.basePlot.cfc,28.1289059669,-81.4301671819,19.0110263824,A00000036296,CFC.DSNY008.CLIP-4.20180925.CHL,B00000023277,NA,NA,CFC.DSNY008.CLIP-4.20180925.LMA,NA,OK,0.4533,1.152,6392,0.393489583333,95,NA,1152.6794742163802,331.64812942366024,306.3700707785642,11.4,3.28,3.03,20,0.1978,0.2929377353404798,0.08428383964182225,0.07785976649839067
NEON.PLA.D03.DSNY.03008Z,CFC.DSNY008.QUMI2-3.20180925,DSNY_008.basePlot.cfc,28.1291019818,-81.4301169672,19.121465683,A00000036295,CFC.DSNY008.QUMI2-3.20180925.CHL,B00000023276,QUMI2,"Live, disease damaged",CFC.DSNY008.QUMI2-3.20180925.LMA,NA,OK,3.8437,6.748,21042,0.569605809129,97,0.1,1194.2693409742121,330.0859598853868,366.7621776504298,10.42,2.88,3.2,20,0.1745,0.20966593420112806,0.05794989352200083,0.06438877058000093
NEON.PLA.D03.DSNY.03007Z,CFC.DSNY008.SERE2-2.20180925,DSNY_008.basePlot.cfc,28.1289350406,-81.4301494413,19,A00000036294,CFC.DSNY008.SERE2-2.20180925.CHL,B00000023278,SERE2,"Live, insect damaged",CFC.DSNY008.SERE2-2.20180925.LMA,NA,OK,19.1706,44.315,87615,0.432598442965,100,0.1,774.1553052756373,194.4279786603438,297.56965026674567,6.53,1.64,2.51,20,0.1687,0.17895471374553037,0.04494421600959722,0.0687865745024933
